id,tweet,label
5866,Back to #COVID19. Today the world recorded 12 million cases. In the last 6 weeks cases have more than doubled-@DrTedros,real
4569,Of the 25 new cases reported 1 case was inadvertently reported from Osun state. This case was from OYO STATE The correct breakdown is as follows: Lagos- 11 Osun- 6 FCT- 3 Edo- 3 Ondo- 1 Oyo- 1,real
1937,Bill Gates will make $200 billion through vaccines.,fake
4527,All that said testing capacity is still severely constrained and appears to be quite unevenly distributed around the country.,real
956,#IndiaFightsCorona: The number of recovered patients has outpaced the active cases (815538) by more than 21.5 lakh. The recovered patients have increased to more than 3.6 times the active cases as on date: Secretary @MoHFW_INDIA #StaySafe #IndiaWillWin @ICMRDELHI https://t.co/0BlUPosJae,real
974,RT @CDCHeart_Stroke: #HeartAttacks and #strokes are not taking a break for #COVID19. This CDC-approved PSA explains why you should seek eme…,real
2026,CDC Assures Americans that Lessons They’re Learning from COVID-19 Will Serve Them Well in Next Pande� https://t.co/tEmGY9O68m #coronavirus,fake
5757,156 new cases of #COVID19Nigeria; Lagos-36 FCT-35 Oyo-29 Kaduna-10 Abia-9 Osun-5 Ogun-5 Enugu-5 Rivers-4 Nasarawa-3 Ekiti-3 Imo-3 Edo-2 Kwara-2 Katsina-2 Plateau-2 Niger-1 54743 confirmed 42816 discharged 1051 deaths https://t.co/ozVzhEdqlP,real
5400,RT @DrTedros: “Vaccine nationalism” invites the same problems that were seen at the outset of lockdowns in March when different authoritie…,real
4008,649 new cases of #COVID19; Lagos-250 Oyo-100 Plateau-40 Delta-40 Abia-28 Kaduna-27 Ogun-22 Edo-20 Akwa Ibom-18 Kwara-17 FCT-17 Enugu-14 Niger-13 Adamawa-13 Bayelsa-7 Osun-6 Bauchi-6 Anambra-4 Gombe-3 Sokoto-2 Imo-1 Kano-1 22020 cases 7613 discharged 542 deaths https://t.co/2AMqZM4ih7,real
2037,A member of Tablighi Jamaat is misbehaving in a COVID-19 quarantine zone.,fake
249,"@DrJudyAMikovits What promises that a viable vaccine can be developed for COVID-19 virus. So, i think they should rehire Judith Mikovits who is a living scientific encyclopedia on viral research. She was involved with the scientific research that permitted",fake
5151,"@madhukishwar Absolutely madhu ji. Along with 3 family members , i was infected with #COVID19 for 3 weeks
Gargle with haldi thrice
Kadha twice
Steam thrice
Haldi milk at night
Coronil pack ( swasari and coronil) twice
All four of us got negative by following above.Remained in home isolation",fake
5626,Experts say veterinary labs could relieve some of the pressure on commercial and hospital-based labs to lessen the current delays in COVID-19 testing and results but it is unlikely to be a game changer. @KHNews https://t.co/zsSN1jBJqX,fake
6021,There's a lot of interest in Georgia. Their testing numbers are way down since May 27 when they pulled antibody tests out. But that doesn't seem like a full explanation. As the tests have swung down cases have been steady so the positive rate has shot up. https://t.co/Jn7UNgnCRp,real
6361,As of today #COVID19 fatality rate is 2.53%. The case #fatalityrate at 18.6 deaths/million of the country is one of the lowest in the world. @MoHFW_INDIA @drharshvardhan @DrHVoffice #CovidIndiaSeva #COVID19 #Covid_19 #COVIDー19 #CoronavirusIndia #CoronaVirusUpdates #coronavirus https://t.co/rF3KkUAn5N,real
2509,Endothelial cell injury plays a major role in the pathogenesis of COVID-19-associated coagulopathy according to new study. https://t.co/ccIuXX5UrS #EHA2020 https://t.co/HTYSfNYcad,real
1312,📢#CoronaVirusUpdates: 📍#COVID19 India Tracker (As on 9 September 2020 08:00 AM) ➡️Confirmed cases: 4370128 ➡️Recovered: 3398844 (77.8%)👍 ➡️Active cases: 897394 (20.5%) ➡️Deaths: 73890 (1.7%) #IndiaFightsCorona #IndiaWillWin #StaySafe Via @MoHFW_INDIA https://t.co/zyV5aSylqA,real
3747,NEWS! World’s bellends demand instant vaccine as Coronavirus hits iPhone production https://t.co/nUDdkC18zw https://t.co/RjMj4BbZ5d,fake
4650,Our daily update is published. We have many incomplete reports from states today and two states missing at our cutoff time (AK and RI). Today’s data reflects the holiday weekend dip in testing and reporting. 47K new cases today. 518K new tests. 242 deaths (corrected from 158). https://t.co/7G4xWqcWFb,real
3953,Indian Council of Medical Research and Sir Ganga Ram Hospital have issued a COVID-19 advisory.,fake
5797,Both new cases are women travelling together. They are in their 20s and arrived from Pakistan via Dubai on 27 July. Both have been in managed isolation in the Sudima in Rotorua and are now being transferred to the quarantine facility in Auckland.,real
4036,A woman holding a child in her hands succumbed to the novel coronavirus in Italy.,fake
5000,"Covid-19 Appointed Housing Minister After Freezing Rents, Evictions &amp; Securing Beds For Homeless https://t.co/IYrRXIc7mD",fake
176,The positive rate has fallen a lot since early April. Back then it was ~20%. Now it's more like 4-5-6%. A lot of that change has been driven by the rising tests and plummeting positive rates in the northeast. https://t.co/9KrVY2od6X,real
1052,"#BREAKING SIMPLE SOLUTION TO CORONA VIRUS REVEALED. God is wonderful, as deadly as Corona Virus is, it has been confirmed and tested that Palm oil can stop the spread of the virus. Experts have advised, we drink two spoonful of palm oil every morning to avoid the continuous spread of the virus. Plz help share and spread this important message urgently to your families, friends and love ones. Your message can save millions of lives. WORLD HEALTH ORGANIZATION (WHO).",fake
6257,Feds’ $20 million mask contract to a shady man under sanction by the FTC. https://t.co/KP2kC3IrWH,real
5116,"People are buying industrial bleach hoping it will act as an antidote against the novel #coronavirus.

https://t.co/LcvFf1FUK7",fake
2933,The delays in reporting from the long weekend will likely result in higher numbers from some states and territories later this week. Some states are already posting higher numbers many still much lower than last week's.,real
5146,Two days in this week 6 states have already seen their record high day of new cases. https://t.co/pJhW1RWius,real
513,"Chinese scientists says COVID-19/coronavirus could have originated from a government laboratory. Which predicted in fiction novel in 1981, mystery? 
#Coronavirus https://t.co/luZk4y4o6m #coronavirus https://t.co/YUevwDzkmA",fake
4528,#IndiaFightsCorona UPDATES on #COVID19 India’s 60% Total Cases in 5 Most Affected States. https://t.co/nb2WzBOZOc https://t.co/NSzDqiKU1k,real
1927,As of April 15 50 US states D.C. &amp; 4 US territories have reported cases of COVID-19. Of those 34 report #COVID19 cases are widespread. When out for essential trips wear a cloth face covering &amp; keep 6+ ft of physical distance between yourself &amp; others. https://t.co/MCP09UDSPe https://t.co/NLVSWWHPu3,real
2756,Test patients’ vitamin D levels to improve immunoresponse to #COVID19. https://t.co/pzh22ngI1H,real
5989,The data we have show that less than 10% of reported #COVID19 cases &amp; less than 0.2% of deaths are in people under the age of 20. However more research is needed about the factors that increase the risk of severe COVID-19 disease &amp; death among children &amp; adolescents-@DrTedros,real
1099,A Noted Meteorologist Says The California Wildfires are Being Fanned by the Coronavirus https://t.co/HYcbefyW8s #coronavirus,fake
2530,Bill Gates said that the COVID-19 vaccine will permanently change your DNA.,fake
2836,New legislation will be introduced to enforce a local lockdown in one English city to tackle a spike in COVID-19 cases. https://t.co/ghGaafjnIo,real
948,"#AzimPremji foundation is truly one of the most inspirational forces of social change. Thank you for changing the lives of our kids 
@salaambaalakngo",fake
3428,CA Gov Urges Residents to Panic Buy and Hoard https://t.co/ZwgJ41U5Go #coronavirus #pandemic #governor #panicbuying #hoarding,fake
5856,Drink water every 15 minutes to avoid coronavirus.,fake
416,133 people linked to the cluster have been moved to the Auckland facility including 65 positive cases. ​ ​ ​ There are 6 people receiving Hospital care for COVID-19. 1 is in Auckland City Hospital 4 are in Middlemore and 1 is in Waikato Hospital.,real
5035,"Smart City Hospital Launched By Bihar Government During Covid-19 .

Treatment under swimming pool",fake
5011,"???Military COVID infected 118,984. Military COVID deaths 6,114.??�",fake
5345,For a breakdown of cases by states in real time please see https://t.co/zQrpNeOfet Currently; Lagos- 19 FCT- 4 Ogun- 2 Ekiti- 1 Oyo- 1 Total: 27 confirmed cases #COVID19Nigeria,real
1316,President Trump urged people to ingest or inject disinfectants as a treatment for coronavirus.,fake
674,_Allowances of Members of Parliament in India have been increased by 49 thousand rupees during the pandemic._,fake
2117,Olympic Games To Go Ahead 'Behind Closed Doors' https://t.co/MyU3ncSdEl #death #japan #sport #coronavirus #olympicgames,fake
4274,NEW: Don’t trust this social media post that compares daily coronavirus deaths with other diseases. We rated it Pants on Fire. https://t.co/2XkUhB5Z9W https://t.co/0hB3bFJoaF,fake
2781,More kidney dialysis and transplants as we face “an epidemic of post-#COVID19 kidney disease. https://t.co/HF5Xznopm7 https://t.co/caMrgGhsOJ,real
3791,RT @DrTedros: Interconnectedness is a strength but also a weakness when it comes to the spread of disease. @WHO's ACT-Accelerator brings c…,real
3801,if you are going for coronavirus test you should wait as you can get cured within 2-3 hours without any medicine using this remedy,fake
2305,"A heath worker draws the 'Gam-COVID-Vac', also known as 'Sputnik V', COVID-19 vaccine from a vial during a post-registration phase trial at the City Clinic #46 in Moscow, Russia, on Wednesday, Sept. 23, 2020. Photographer: Andrey Rudakov/Bloomberg. https://t.co/mMzCkh2kIT",fake
5088,RT @DrTedros: Children missing out on routine vaccination due to #COVID19 could lead to far greater avoidable suffering &amp; death than the pa…,real
1931,Trump Assigns Meat Loaf &amp; Gary Busey To Covid-19 Team https://t.co/mxXbADxhhH,fake
5288,Updated on April 29: Reported US cases of #COVID19 total more than 1 million. 19 states report +10000 cases. Continue to wear a cloth face covering &amp; keep 6+ feet of physical distance between yourself &amp; others when in public. https://t.co/wiuFBKR3Uh https://t.co/VtaCHSzVUZ,real
2331,RT @CDCemergency: Remember the 3 W’s when you are in a community setting! #WearAMask. Wash your hands. Watch your distance (stay 6 feet apa…,real
2042,The late April data seems to show testing capacity in the U.S. somewhere close to ~200k tests per day or roughly 1.4 million tests a week. Thus far we have not seen any state systematically report antibody testing.,real
3628,"Rent is due today.

Donald Trump abdicated his responsibility to lead us out of this COVID-19 crisis—and we now face a potential housing crisis because of it.

Mr. President: Act now to make sure Americans don't have to choose between a roof over their heads or food on the table. https://t.co/b0Uoy5qoFr",fake
5352,"#covid19 #coronavirus #coronavirusupdate Police in Spain, keeping kids entertained during the lockdown by performing Baby Shark. ❤

This is the best thing we saw all During Corona Crisis #COVID19 https://t.co/9bJdWHW6Kx",fake
